word,pos,cefr_int,cefr
part,VERB,6,C
perfect,VERB,6,C
revive,VERB,6,C
roar,VERB,6,C
roar,VERB,6,C
seal,VERB,6,C
seal,VERB,6,C
seduce,VERB,6,C
television,NOUN,1,A
television,NOUN,3,B
telly,NOUN,5,C
succumb,VERB,6,C
state,VERB,4,B
trash,NOUN,6,C
sorrow,NOUN,6,C
sibling,NOUN,6,C
spouse,NOUN,6,C
specification,NOUN,5,C
television,NOUN,1,A
thesis,NOUN,6,C
strive,VERB,6,C
succumb,VERB,6,C
summon,VERB,6,C
surpass,VERB,6,C
telephone,VERB,2,A
translate,VERB,6,C
soul,NOUN,4,B
tip,NOUN,6,C
tolerance,NOUN,6,C
thriller,NOUN,3,B
sufferer,NOUN,6,C
sweater,NOUN,2,A
trainer,NOUN,2,A
speaker,NOUN,3,B
speaker,NOUN,3,B
smoker,NOUN,4,B
teenager,NOUN,2,A
stranger,NOUN,3,B
supporter,NOUN,3,B
swimmer,NOUN,3,B
supplier,NOUN,4,B
striker,NOUN,6,C
speaker,NOUN,2,A
server,NOUN,3,B
traveller,NOUN,3,B
striker,NOUN,5,C
spelling,NOUN,2,A
spending,NOUN,6,C
smoking,NOUN,1,A
sewing,NOUN,5,C
shopping,NOUN,2,A
training,NOUN,3,B
sightseeing,NOUN,2,A
trekking,NOUN,4,B
station,NOUN,3,B
starvation,NOUN,6,C
suggestion,NOUN,3,B
translation,NOUN,3,B
suspicion,NOUN,5,C
supervision,NOUN,5,C
tension,NOUN,4,B
temptation,NOUN,4,B
tension,NOUN,4,B
transportation,NOUN,5,C
socialism,NOUN,6,C
tourism,NOUN,3,B
therapist,NOUN,5,C
specialist,NOUN,4,B
socialist,NOUN,5,C
tourist,NOUN,2,A
sincerity,NOUN,6,C
stupidity,NOUN,6,C
superiority,NOUN,6,C
summarize,VERB,5,C
socialize,VERB,4,B
treatment,NOUN,4,B
statement,NOUN,4,B
sickness,NOUN,4,B
softness,NOUN,4,B
tiredness,NOUN,4,B
shyness,NOUN,5,C
stubbornness,NOUN,6,C
tenderness,NOUN,6,C
toughness,NOUN,6,C
sponsor,NOUN,4,B
sponsor,VERB,4,B
solicitor,NOUN,5,C
successor,NOUN,5,C
supervisor,NOUN,5,C
sponsorship,NOUN,5,C
terrorism,NOUN,4,B
terrorist,NOUN,4,B
sheep,NOUN,1,A
snake,NOUN,2,A
shark,NOUN,3,B
tiger,NOUN,3,B
species,NOUN,4,B
swan,NOUN,4,B
tail,NOUN,4,B
trap,NOUN,4,B
trail,NOUN,6,C
territory,NOUN,4,B
show,NOUN,2,A
song,NOUN,2,A
stage,NOUN,2,A
star,NOUN,2,A
tune,NOUN,2,A
soap,NOUN,3,B
statue,NOUN,3,B
trumpet,NOUN,3,B
set,NOUN,4,B
shot,NOUN,4,B
show,NOUN,4,B
solo,NOUN,4,B
soundtrack,NOUN,4,B
string,NOUN,4,B
tabloid,NOUN,4,B
track,NOUN,4,B
sketch,NOUN,5,C
tune,NOUN,5,C
spotlight,NOUN,6,C
trilogy,NOUN,6,C
soul,NOUN,2,A
techno,NOUN,5,C
subtitles,NOUN,5,C
star,VERB,3,B
tooth,NOUN,1,A
stomach,NOUN,2,A
temperature,NOUN,2,A
toe,NOUN,2,A
shoulder,NOUN,3,B
tablet,NOUN,3,B
test,NOUN,3,B
throat,NOUN,3,B
thumb,NOUN,3,B
tongue,NOUN,3,B
skeleton,NOUN,4,B
spot,NOUN,4,B
stroke,NOUN,4,B
symptom,NOUN,4,B
thigh,NOUN,4,B
toenail,NOUN,4,B
spine,NOUN,5,C
skull,NOUN,6,C
system,NOUN,6,C
transplant,NOUN,6,C
sight,NOUN,3,B
smell,NOUN,4,B
surgery,NOUN,4,B
sweat,NOUN,4,B
touch,NOUN,4,B
stamina,NOUN,5,C
toothache,NOUN,2,A
skin,NOUN,3,B
therapy,NOUN,4,B
strain,NOUN,6,C
sweat,VERB,4,B
treat,VERB,4,B
transmit,VERB,6,C
starve,VERB,5,C
shirt,NOUN,1,A
shoe,NOUN,1,A
skirt,NOUN,1,A
T-shirt,NOUN,1,A
sock,NOUN,2,A
suit,NOUN,2,A
tie,NOUN,2,A
sleeve,NOUN,3,B
sweatshirt,NOUN,3,B
top,NOUN,3,B
tracksuit,NOUN,3,B
stocking,NOUN,5,C
strap,NOUN,6,C
trousers,NOUN,1,A
shorts,NOUN,2,A
sunglasses,NOUN,2,A
tights,NOUN,2,A
take,VERB,3,B
sign,NOUN,2,A
stamp,NOUN,2,A
story,NOUN,2,A
shout,NOUN,3,B
signature,NOUN,3,B
subject,NOUN,3,B
table,NOUN,3,B
talk,NOUN,3,B
text,NOUN,3,B
tick,NOUN,3,B
tip,NOUN,3,B
title,NOUN,3,B
topic,NOUN,3,B
sign,NOUN,4,B
signal,NOUN,4,B
slash,NOUN,4,B
speech,NOUN,4,B
summary,NOUN,4,B
survey,NOUN,4,B
syllable,NOUN,4,B
symbol,NOUN,4,B
tale,NOUN,4,B
talk,NOUN,4,B
term,NOUN,4,B
theme,NOUN,4,B
threat,NOUN,4,B
slogan,NOUN,5,C
story,NOUN,6,C
speech,NOUN,3,B
text,NOUN,3,B
support,NOUN,4,B
slang,NOUN,5,C
talk,NOUN,6,C
stress,NOUN,4,B
tone,NOUN,4,B
tribute,NOUN,6,C
terms,NOUN,4,B
thanks,NOUN,4,B
talk,VERB,1,A
swear,VERB,4,B
talk,VERB,4,B
talk,VERB,4,B
speak,VERB,1,A
tell,VERB,1,A
thank,VERB,2,A
show,VERB,3,B
suggest,VERB,3,B
suggest,VERB,3,B
take,VERB,3,B
settle,VERB,4,B
show,VERB,4,B
specify,VERB,4,B
stress,VERB,4,B
stress,VERB,4,B
support,VERB,4,B
tell,VERB,4,B
threaten,VERB,4,B
settle,VERB,5,C
skip,VERB,5,C
support,VERB,5,C
take,VERB,6,C
speak,VERB,1,A
shout,VERB,2,A
spell,VERB,2,A
sign,VERB,3,B
translate,VERB,3,B
spread,VERB,4,B
swear,VERB,4,B
tease,VERB,4,B
snap,VERB,6,C
suspect,NOUN,4,B
trial,NOUN,4,B
testify,VERB,6,C
suspect,VERB,4,B
smuggle,VERB,5,C
serve,VERB,6,C
try,VERB,6,C
size,NOUN,2,A
square,NOUN,2,A
star,NOUN,2,A
stripe,NOUN,3,B
shade,NOUN,4,B
shortage,NOUN,4,B
ton,NOUN,4,B
triangle,NOUN,4,B
strip,NOUN,5,C
size,NOUN,2,A
shape,NOUN,3,B
student,NOUN,1,A
subject,NOUN,1,A
test,NOUN,1,A
term,NOUN,2,A
timetable,NOUN,2,A
syllabus,NOUN,6,C
take,VERB,3,B
study,VERB,4,B
slice,NOUN,2,A
snack,NOUN,2,A
spoon,NOUN,2,A
sweet,NOUN,2,A
strawberry,NOUN,3,B
takeaway,NOUN,3,B
tin,NOUN,3,B
teaspoon,NOUN,4,B
tin,NOUN,4,B
tray,NOUN,4,B
spirit,NOUN,5,C
sip,NOUN,6,C
stone,NOUN,6,C
straw,NOUN,6,C
soup,NOUN,1,A
sugar,NOUN,1,A
toast,NOUN,2,A
spinach,NOUN,3,B
tea,NOUN,3,B
service,NOUN,4,B
soya,NOUN,5,C
tea,NOUN,1,A
tomato,NOUN,1,A
steak,NOUN,2,A
supper,NOUN,2,A
spice,NOUN,3,B
taste,NOUN,3,B
tuna,NOUN,3,B
sweets,NOUN,2,A
sip,VERB,5,C
shower,NOUN,1,A
table,NOUN,1,A
toilet,NOUN,1,A
shelf,NOUN,2,A
sink,NOUN,2,A
sofa,NOUN,2,A
towel,NOUN,2,A
sheet,NOUN,3,B
step,NOUN,3,B
study,NOUN,3,B
tap,NOUN,3,B
tower,NOUN,3,B
shed,NOUN,4,B
shelter,NOUN,4,B
stool,NOUN,4,B
storey,NOUN,4,B
terrace,NOUN,4,B
staircase,NOUN,5,C
stable,NOUN,6,C
structure,NOUN,6,C
throne,NOUN,6,C
structure,NOUN,4,B
stairs,NOUN,2,A
sum,NOUN,3,B
tip,NOUN,3,B
subsidy,NOUN,5,C
support,NOUN,4,B
treasure,NOUN,4,B
tax,NOUN,3,B
tax,VERB,5,C
settle,VERB,6,C
squander,VERB,6,C
tree,NOUN,1,A
star,NOUN,2,A
storm,NOUN,2,A
thunderstorm,NOUN,2,A
shower,NOUN,3,B
stream,NOUN,3,B
suburb,NOUN,4,B
tide,NOUN,4,B
tornado,NOUN,4,B
trunk,NOUN,4,B
spring,NOUN,5,C
state,NOUN,5,C
stretch,NOUN,5,C
snow,NOUN,1,A
silver,NOUN,2,A
sky,NOUN,2,A
shade,NOUN,3,B
space,NOUN,3,B
sunshine,NOUN,3,B
thunder,NOUN,3,B
steam,NOUN,4,B
steel,NOUN,4,B
sunlight,NOUN,4,B
straw,NOUN,5,C
tobacco,NOUN,5,C
tin,NOUN,6,C
summer,NOUN,1,A
town,NOUN,1,A
spring,NOUN,2,A
shore,NOUN,3,B
stone,NOUN,3,B
sunrise,NOUN,3,B
sunset,NOUN,3,B
shell,NOUN,4,B
skin,NOUN,4,B
soil,NOUN,4,B
snow,VERB,2,A
set,VERB,3,B
settle,VERB,5,C
shower,NOUN,1,A
step,NOUN,3,B
sigh,NOUN,4,B
struggle,NOUN,4,B
study,NOUN,4,B
tap,NOUN,4,B
support,NOUN,3,B
sit,VERB,2,A
stand,VERB,2,A
slip,VERB,3,B
succeed,VERB,3,B
sunbathe,VERB,3,B
turn,VERB,3,B
shiver,VERB,4,B
snore,VERB,4,B
stare,VERB,4,B
struggle,VERB,4,B
struggle,VERB,4,B
switch,VERB,4,B
trip,VERB,4,B
shudder,VERB,6,C
sniff,VERB,6,C
stagger,VERB,6,C
struggle,VERB,6,C
show,VERB,1,A
take,VERB,1,A
take,VERB,1,A
spend,VERB,2,A
tidy,VERB,2,A
smell,VERB,3,B
spoil,VERB,3,B
stop,VERB,3,B
strike,VERB,3,B
take,VERB,3,B
take,VERB,3,B
take,VERB,3,B
tie,VERB,3,B
transfer,VERB,3,B
try,VERB,3,B
set,VERB,4,B
skip,VERB,4,B
slap,VERB,4,B
slice,VERB,4,B
sort,VERB,4,B
spot,VERB,4,B
spray,VERB,4,B
squash,VERB,4,B
squeeze,VERB,4,B
stimulate,VERB,4,B
store,VERB,4,B
stroke,VERB,4,B
study,VERB,4,B
substitute,VERB,4,B
supply,VERB,4,B
support,VERB,4,B
sweep,VERB,4,B
tackle,VERB,4,B
take,VERB,4,B
test,VERB,4,B
time,VERB,4,B
transform,VERB,4,B
shift,VERB,5,C
simplify,VERB,5,C
sow,VERB,5,C
spread,VERB,5,C
total,VERB,5,C
trace,VERB,5,C
trace,VERB,5,C
snatch,VERB,6,C
spread,VERB,6,C
sprinkle,VERB,6,C
track,VERB,6,C
smoke,VERB,1,A
start,VERB,1,A
stop,VERB,1,A
share,VERB,2,A
share,VERB,2,A
shut,VERB,2,A
throw,VERB,2,A
try,VERB,2,A
turn,VERB,2,A
shake,VERB,3,B
shoot,VERB,3,B
spill,VERB,3,B
start,VERB,3,B
stick,VERB,3,B
stop,VERB,3,B
tear,VERB,3,B
tie,VERB,3,B
turn,VERB,3,B
share,VERB,4,B
slam,VERB,4,B
smash,VERB,4,B
soak,VERB,4,B
splash,VERB,4,B
split,VERB,4,B
stretch,VERB,4,B
stretch,VERB,4,B
supervise,VERB,4,B
swing,VERB,4,B
tap,VERB,4,B
tighten,VERB,4,B
turn,VERB,4,B
slow,VERB,6,C
snap,VERB,6,C
sniff,VERB,6,C
spit,VERB,6,C
split,VERB,6,C
stain,VERB,6,C
stamp,VERB,6,C
tip,VERB,6,C
tread,VERB,6,C
tan,NOUN,4,B
sex,NOUN,3,B
strength,NOUN,4,B
style,NOUN,4,B
shampoo,NOUN,2,A
shave,VERB,3,B
strengthen,VERB,4,B
thought,NOUN,3,B
soul,NOUN,4,B
test,NOUN,4,B
snob,NOUN,6,C
trait,NOUN,6,C
surprise,NOUN,4,B
sympathy,NOUN,4,B
trust,NOUN,4,B
shame,NOUN,5,C
strength,NOUN,5,C
spite,NOUN,6,C
tact,NOUN,6,C
triumph,NOUN,6,C
shock,NOUN,3,B
skill,NOUN,3,B
stress,NOUN,3,B
talent,NOUN,3,B
strain,NOUN,4,B
taste,NOUN,4,B
spirit,NOUN,4,B
standard,NOUN,6,C
surprise,VERB,3,B
trust,VERB,3,B
terrify,VERB,4,B
tolerate,VERB,4,B
think,VERB,1,A
think,VERB,1,A
shock,VERB,4,B
stimulate,VERB,4,B
suffer,VERB,4,B
tire,VERB,6,C
service,NOUN,4,B
sister,NOUN,1,A
son,NOUN,1,A
sister-in-law,NOUN,4,B
son-in-law,NOUN,4,B
stepfather,NOUN,4,B
stepmother,NOUN,4,B
sport,NOUN,1,A
skateboard,NOUN,2,A
toy,NOUN,2,A
ski,NOUN,3,B
snowboard,NOUN,3,B
stall,NOUN,3,B
tournament,NOUN,3,B
track,NOUN,3,B
set,NOUN,4,B
shot,NOUN,4,B
swing,NOUN,4,B
target,NOUN,4,B
trophy,NOUN,4,B
stroke,NOUN,5,C
triumph,NOUN,5,C
squad,NOUN,6,C
title,NOUN,6,C
sport,NOUN,1,A
tennis,NOUN,1,A
service,NOUN,3,B
squash,NOUN,3,B
stock,NOUN,4,B
track,NOUN,4,B
tie,VERB,6,C
support,VERB,3,B
stock,VERB,5,C
site,NOUN,2,A
switch,NOUN,3,B
signal,NOUN,4,B
telescope,NOUN,4,B
thermometer,NOUN,4,B
tone,NOUN,4,B
software,NOUN,2,A
spam,NOUN,5,C
technology,NOUN,3,B
stop,VERB,3,B
stop,NOUN,1,A
street,NOUN,1,A
taxi,NOUN,1,A
train,NOUN,1,A
ship,NOUN,2,A
suitcase,NOUN,2,A
tram,NOUN,2,A
trip,NOUN,2,A
single,NOUN,3,B
souvenir,NOUN,3,B
stay,NOUN,3,B
tent,NOUN,3,B
timetable,NOUN,3,B
track,NOUN,3,B
truck,NOUN,3,B
tunnel,NOUN,3,B
stopover,NOUN,4,B
subway,NOUN,4,B
trail,NOUN,4,B
shuttle,NOUN,5,C
tank,NOUN,5,C
tractor,NOUN,6,C
traffic,NOUN,2,A
transport,NOUN,3,B
travel,NOUN,3,B
transport,NOUN,4,B
traffic,NOUN,6,C
tour,NOUN,2,A
track,NOUN,5,C
stay,VERB,2,A
stop,VERB,2,A
take,VERB,2,A
servant,NOUN,4,B
slave,NOUN,4,B
superior,NOUN,5,C
takeover,NOUN,5,C
technician,NOUN,5,C
trade,NOUN,5,C
trainee,NOUN,5,C
service,NOUN,5,C
strike,NOUN,3,B
trade,NOUN,4,B
strike,VERB,4,B
transfer,VERB,4,B
serve,VERB,5,C
spider,NOUN,3,B
thief,NOUN,3,B
temple,NOUN,3,B
torture,VERB,6,C
survival,NOUN,4,B
significance,NOUN,5,C
teacher,NOUN,1,A
singer,NOUN,2,A
trainer,NOUN,3,B
shopkeeper,NOUN,4,B
supporter,NOUN,4,B
taxpayer,NOUN,6,C
thinker,NOUN,6,C
toddler,NOUN,6,C
trader,NOUN,6,C
shortcoming,NOUN,5,C
shopping,NOUN,1,A
singing,NOUN,2,A
skateboarding,NOUN,2,A
skating,NOUN,2,A
skiing,NOUN,2,A
snowboarding,NOUN,2,A
surfing,NOUN,2,A
swimming,NOUN,2,A
teaching,NOUN,3,B
training,NOUN,3,B
suffering,NOUN,4,B
timing,NOUN,4,B
station,NOUN,1,A
situation,NOUN,3,B
solution,NOUN,3,B
suspicion,NOUN,4,B
speculation,NOUN,5,C
simplification,NOUN,6,C
tradition,NOUN,4,B
simulation,NOUN,5,C
substitution,NOUN,5,C
transaction,NOUN,5,C
transformation,NOUN,5,C
transition,NOUN,6,C
speciality,NOUN,5,C
simplicity,NOUN,5,C
solidarity,NOUN,5,C
stability,NOUN,5,C
suitability,NOUN,5,C
severity,NOUN,6,C
superiority,NOUN,6,C
sustainability,NOUN,6,C
tranquility,NOUN,6,C
similarity,NOUN,4,B
superlative,NOUN,2,A
specialize,VERB,4,B
sympathize,VERB,6,C
sympathize,VERB,6,C
settlement,NOUN,5,C
settlement,NOUN,6,C
settlement,NOUN,6,C
statement,NOUN,6,C
treatment,NOUN,4,B
spectator,NOUN,4,B
survivor,NOUN,4,B
successor,NOUN,6,C
shooting,NOUN,4,B
shop,NOUN,1,A
supermarket,NOUN,1,A
thing,NOUN,1,A
ticket,NOUN,1,A
set,NOUN,2,A
side,NOUN,2,A
side,NOUN,2,A
side,NOUN,2,A
skate,NOUN,2,A
sort,NOUN,2,A
square,NOUN,2,A
stadium,NOUN,2,A
surname,NOUN,2,A
surprise,NOUN,2,A
text,NOUN,2,A
textbook,NOUN,2,A
theatre,NOUN,2,A
thing,NOUN,2,A
thing,NOUN,2,A
toothbrush,NOUN,2,A
top,NOUN,2,A
session,NOUN,3,B
sign,NOUN,3,B
sign,NOUN,3,B
signpost,NOUN,3,B
site,NOUN,3,B
sleep,NOUN,3,B
smell,NOUN,3,B
smile,NOUN,3,B
spot,NOUN,3,B
spy,NOUN,3,B
stick,NOUN,3,B
stop,NOUN,3,B
store,NOUN,3,B
studio,NOUN,3,B
studio,NOUN,3,B
subject,NOUN,3,B
success,NOUN,3,B
system,NOUN,3,B
tense,NOUN,3,B
tissue,NOUN,3,B
total,NOUN,3,B
trend,NOUN,3,B
trick,NOUN,3,B
trick,NOUN,3,B
tube,NOUN,3,B
shot,NOUN,4,B
side,NOUN,4,B
slope,NOUN,4,B
smell,NOUN,4,B
society,NOUN,4,B
source,NOUN,4,B
spirit,NOUN,4,B
splash,NOUN,4,B
spot,NOUN,4,B
spray,NOUN,4,B
spreadsheet,NOUN,4,B
stage,NOUN,4,B
stain,NOUN,4,B
state,NOUN,4,B
step,NOUN,4,B
story,NOUN,4,B
strategy,NOUN,4,B
studio,NOUN,4,B
substitute,NOUN,4,B
suffix,NOUN,4,B
surface,NOUN,4,B
surgery,NOUN,4,B
sword,NOUN,4,B
system,NOUN,4,B
target,NOUN,4,B
task,NOUN,4,B
terminal,NOUN,4,B
text,NOUN,4,B
theory,NOUN,4,B
thesis,NOUN,4,B
thing,NOUN,4,B
thing,NOUN,4,B
third,NOUN,4,B
threat,NOUN,4,B
time,NOUN,4,B
timetable,NOUN,4,B
tomb,NOUN,4,B
tool,NOUN,4,B
tool,NOUN,4,B
torch,NOUN,4,B
trick,NOUN,4,B
trolley,NOUN,4,B
tube,NOUN,4,B
setback,NOUN,5,C
sketch,NOUN,5,C
slot,NOUN,5,C
slot,NOUN,5,C
source,NOUN,5,C
spectrum,NOUN,5,C
sphere,NOUN,5,C
spokesman,NOUN,5,C
spokesperson,NOUN,5,C
stand,NOUN,5,C
star,NOUN,5,C
statistic,NOUN,5,C
stereotype,NOUN,5,C
strength,NOUN,5,C
stroll,NOUN,5,C
summit,NOUN,5,C
surge,NOUN,5,C
surgeon,NOUN,5,C
tactic,NOUN,5,C
tendency,NOUN,5,C
thrill,NOUN,5,C
tip,NOUN,5,C
toast,NOUN,5,C
token,NOUN,5,C
tool,NOUN,5,C
trek,NOUN,5,C
shade,NOUN,6,C
shield,NOUN,6,C
shock,NOUN,6,C
shock,NOUN,6,C
siren,NOUN,6,C
sketch,NOUN,6,C
spade,NOUN,6,C
spark,NOUN,6,C
spark,NOUN,6,C
specimen,NOUN,6,C
spectrum,NOUN,6,C
splash,NOUN,6,C
stance,NOUN,6,C
stand,NOUN,6,C
standpoint,NOUN,6,C
start,NOUN,6,C
strand,NOUN,6,C
strand,NOUN,6,C
stroke,NOUN,6,C
summit,NOUN,6,C
supplement,NOUN,6,C
symptom,NOUN,6,C
synonym,NOUN,6,C
tank,NOUN,6,C
tenant,NOUN,6,C
thread,NOUN,6,C
threshold,NOUN,6,C
timber,NOUN,6,C
touch,NOUN,6,C
treasure,NOUN,6,C
treaty,NOUN,6,C
truth,NOUN,6,C
today,NOUN,1,A
tomorrow,NOUN,1,A
soap,NOUN,2,A
south,NOUN,2,A
time,NOUN,2,A
tonight,NOUN,2,A
town,NOUN,2,A
sex,NOUN,3,B
side,NOUN,3,B
silence,NOUN,3,B
silk,NOUN,3,B
sleep,NOUN,3,B
smoke,NOUN,3,B
southeast,NOUN,3,B
southwest,NOUN,3,B
stuff,NOUN,3,B
success,NOUN,3,B
time,NOUN,3,B
toothpaste,NOUN,3,B
trade,NOUN,3,B
trouble,NOUN,3,B
shelter,NOUN,4,B
sight,NOUN,4,B
space,NOUN,4,B
speed,NOUN,4,B
storage,NOUN,4,B
study,NOUN,4,B
taste,NOUN,4,B
thought,NOUN,4,B
today,NOUN,4,B
trouble,NOUN,4,B
trouble,NOUN,4,B
trouble,NOUN,4,B
truth,NOUN,4,B
slavery,NOUN,5,C
smog,NOUN,5,C
solitude,NOUN,5,C
status,NOUN,5,C
stress,NOUN,5,C
teamwork,NOUN,5,C
time,NOUN,5,C
tuition,NOUN,5,C
silence,NOUN,6,C
slaughter,NOUN,6,C
spice,NOUN,6,C
stardom,NOUN,6,C
strength,NOUN,6,C
suspense,NOUN,6,C
sympathy,NOUN,6,C
territory,NOUN,6,C
theory,NOUN,6,C
timber,NOUN,6,C
tomorrow,NOUN,6,C
trouble,NOUN,6,C
Sunday,NOUN,1,A
Thursday,NOUN,1,A
time,NOUN,1,A
Tuesday,NOUN,1,A
sound,NOUN,2,A
space,NOUN,2,A
telephone,NOUN,2,A
temperature,NOUN,2,A
time,NOUN,2,A
service,NOUN,3,B
shadow,NOUN,3,B
society,NOUN,3,B
speed,NOUN,3,B
style,NOUN,3,B
style,NOUN,3,B
technique,NOUN,3,B
trouble,NOUN,3,B
turkey,NOUN,3,B
service,NOUN,4,B
silence,NOUN,4,B
standard,NOUN,4,B
string,NOUN,4,B
substance,NOUN,4,B
supply,NOUN,4,B
territory,NOUN,4,B
trace,NOUN,4,B
tragedy,NOUN,4,B
transfer,NOUN,4,B
spirit,NOUN,5,C
texture,NOUN,5,C
trial,NOUN,5,C
splendour,NOUN,6,C
stimulus,NOUN,6,C
surplus,NOUN,6,C
thread,NOUN,6,C
track,NOUN,6,C
trauma,NOUN,6,C
statistics,NOUN,4,B
surroundings,NOUN,4,B
telecommunications,NOUN,4,B
talks,NOUN,6,C
troops,NOUN,6,C
singular,NOUN,2,A
swim,NOUN,2,A
surface,NOUN,4,B
taste,NOUN,4,B
toll,NOUN,5,C
slice,NOUN,6,C
thought,NOUN,6,C
threat,NOUN,6,C
toll,NOUN,6,C
tone,NOUN,6,C
sit,VERB,1,A
sleep,VERB,1,A
stay,VERB,1,A
stand,VERB,2,A
stop,VERB,2,A
think,VERB,2,A
shine,VERB,3,B
shoot,VERB,3,B
shop,VERB,3,B
skate,VERB,3,B
ski,VERB,3,B
smell,VERB,3,B
stay,VERB,3,B
surf,VERB,3,B
think,VERB,3,B
think,VERB,3,B
travel,VERB,3,B
settle,VERB,4,B
shake,VERB,4,B
sigh,VERB,4,B
sink,VERB,4,B
sit,VERB,4,B
smell,VERB,4,B
sneeze,VERB,4,B
sob,VERB,4,B
speak,VERB,4,B
spread,VERB,4,B
suffer,VERB,4,B
think,VERB,4,B
train,VERB,4,B
tremble,VERB,4,B
serve,VERB,5,C
spy,VERB,5,C
stand,VERB,5,C
thrive,VERB,5,C
shake,VERB,6,C
shine,VERB,6,C
shine,VERB,6,C
slip,VERB,6,C
snap,VERB,6,C
soar,VERB,6,C
soar,VERB,6,C
squeak,VERB,6,C
stand,VERB,6,C
stand,VERB,6,C
stumble,VERB,6,C
stumble,VERB,6,C
submit,VERB,6,C
threaten,VERB,6,C
tick,VERB,6,C
serve,VERB,2,A
spend,VERB,2,A
take,VERB,2,A
take,VERB,2,A
take,VERB,2,A
teach,VERB,2,A
text,VERB,2,A
serve,VERB,3,B
solve,VERB,3,B
support,VERB,3,B
support,VERB,3,B
surround,VERB,3,B
take,VERB,3,B
taste,VERB,3,B
teach,VERB,3,B
test,VERB,3,B
tick,VERB,3,B
turn,VERB,3,B
set,VERB,4,B
show,VERB,4,B
stab,VERB,4,B
stamp,VERB,4,B
store,VERB,4,B
strain,VERB,4,B
strike,VERB,4,B
submit,VERB,4,B
suggest,VERB,4,B
suit,VERB,4,B
suit,VERB,4,B
suspect,VERB,4,B
suspend,VERB,4,B
take,VERB,4,B
test,VERB,4,B
train,VERB,4,B
transport,VERB,4,B
treat,VERB,4,B
treat,VERB,4,B
treat,VERB,4,B
trick,VERB,4,B
shield,VERB,5,C
shoot,VERB,5,C
spare,VERB,5,C
split,VERB,5,C
spoil,VERB,5,C
stand,VERB,5,C
suppose,VERB,5,C
suspend,VERB,5,C
threaten,VERB,5,C
trigger,VERB,5,C
shape,VERB,6,C
sharpen,VERB,6,C
sharpen,VERB,6,C
spark,VERB,6,C
spread,VERB,6,C
spur,VERB,6,C
stain,VERB,6,C
stir,VERB,6,C
strain,VERB,6,C
strike,VERB,6,C
structure,VERB,6,C
summon,VERB,6,C
summon,VERB,6,C
supplement,VERB,6,C
support,VERB,6,C
suppress,VERB,6,C
suppress,VERB,6,C
suppress,VERB,6,C
surround,VERB,6,C
suspect,VERB,6,C
sustain,VERB,6,C
sustain,VERB,6,C
swallow,VERB,6,C
swear,VERB,6,C
take,VERB,6,C
take,VERB,6,C
target,VERB,6,C
thrill,VERB,6,C
time,VERB,6,C
tolerate,VERB,6,C
top,VERB,6,C
track,VERB,6,C
sing,VERB,1,A
study,VERB,1,A
swim,VERB,1,A
teach,VERB,1,A
travel,VERB,1,A
shut,VERB,2,A
steal,VERB,2,A
surf,VERB,2,A
sew,VERB,3,B
share,VERB,3,B
sink,VERB,3,B
smile,VERB,3,B
stir,VERB,3,B
tour,VERB,3,B
train,VERB,3,B
shrink,VERB,4,B
spread,VERB,4,B
start,VERB,4,B
start,VERB,4,B
steer,VERB,4,B
survive,VERB,4,B
swallow,VERB,4,B
touch,VERB,4,B
trade,VERB,4,B
shift,VERB,5,C
shine,VERB,5,C
shorten,VERB,5,C
show,VERB,5,C
soak,VERB,5,C
spin,VERB,5,C
sue,VERB,5,C
swap,VERB,5,C
transmit,VERB,5,C
shrug,VERB,6,C
signal,VERB,6,C
speculate,VERB,6,C
split,VERB,6,C
stir,VERB,6,C
suck,VERB,6,C
trail,VERB,6,C
soldier,NOUN,3,B
torture,NOUN,5,C
torture,NOUN,6,C
suicide,NOUN,4,B
theft,NOUN,4,B
shattered,ADJ,6,C
starving,ADJ,4,B
thus,ADV,4,B
sir,NOUN,3,B
sure,ADV,2,A
tiresome,ADJ,6,C
tertiary,ADJ,5,C
somewhat,ADV,5,C
thereby,ADV,5,C
thereafter,ADV,6,C
substantial,ADJ,4,B
trivial,ADJ,4,B
tropical,ADJ,4,B
torrential,ADJ,6,C
spiritual,ADJ,4,B
technical,ADJ,4,B
stereotypical,ADJ,6,C
superficial,ADJ,6,C
technical,ADJ,4,B
technological,ADJ,4,B
short-sighted,ADJ,6,C
so-called,ADJ,4,B
tired,ADJ,1,A
surprised,ADJ,2,A
shocked,ADJ,3,B
stressed,ADJ,3,B
talented,ADJ,3,B
terrified,ADJ,3,B
sophisticated,ADJ,4,B
thrilled,ADJ,4,B
shattered,ADJ,6,C
short-sighted,ADJ,6,C
stunned,ADJ,6,C
sophisticated,ADJ,4,B
stressful,ADJ,3,B
skilful,ADJ,4,B
thoughtful,ADJ,4,B
thoughtful,ADJ,5,C
tactful,ADJ,6,C
toxic,ADJ,4,B
therapeutic,ADJ,5,C
sympathetic,ADJ,4,B
tragic,ADJ,4,B
setting,NOUN,4,B
stunning,ADJ,4,B
thrilling,ADJ,4,B
sparkling,ADJ,5,C
staggering,ADJ,5,C
soothing,ADJ,6,C
thriving,ADJ,6,C
setting,NOUN,4,B
shocking,ADJ,3,B
surprising,ADJ,3,B
tiring,ADJ,3,B
terrifying,ADJ,4,B
transmission,NOUN,6,C
stylish,ADJ,3,B
snobbish,ADJ,6,C
