Word,Synonyms
shale_n,"['schist', 'shales', 'whiteboard']"
shame_n,"['disgrace', 'ashamed', 'pity', 'embarrassment', 'embarrassed', 'shameful', 'regrettable', 'embarrass', 'shaming', 'infamy', 'outrage', 'affront', 'scandal', 'stigma', 'ignominy', 'embarrassing', 'penalty', 'opprobrium', 'injury', 'dishonour', 'shamed', 'damage']"
shareholder_n,"['shareholders', 'stockholder', 'shareholding', 'contributor']"
sheet_n,"['leaf', 'map', 'road', 'sheets', 'feuille', 'worksheet', 'slip', 'fiche', 'plate', 'tarp', 'tarpaulin', 'blade', 'leaves', 'spreadsheet', 'piece', 'sheeting', 'bladed', 'zhang']"
shelf_n,"['plateau', 'platform', 'continental', 'tray', 'platter', 'rack', 'conservation', 'tablet', 'bookshelf', 'shelving', 'bookcase', 'mower', 'shelf-life', 'mainland']"
shell_n,"['carapace', 'hull', 'eggshell', ""'shell"", 'reservoir', 'skal', 'envelope', 'tank', 'shells', 'misprint', 'typo', 'projectile', 'shellfish', 'container', 'coke', 'fictitious', 'schell', 'walnuts', 'almonds', 'bomb']"
shelter_n,"['housing', 'refuge', 'accommodation', 'shelters', 'haven', 'sanctuary', 'maoist', 'dwelling', 'sarcophagus', 'quartering', 'lodging', 'refugia', 'sanctuaries', 'accommodations', 'refugium', 'asylum', 'hostel', 'home', 'refugio', 'houses', 'foxhole', 'vivienda']"
shield_n,"['escudo', 'shields', 'protector', 'shielding', 'breastplate', 'armor', 'armour', 'shielded', 'ecu', 'screen', 'deck', 'protect', 'protection', 'dun', 'badge', 'saver']"
shift_n,"['selection', 'change', 'displacement', 'select', 'transition', 'reorientation', 'transfer', 'selecting', 'transformation', 'passage', 'move', 'quarter', 'exchange', 'changeover', 'changing', 'changes', 'selector', 'uppercase', 'evolution', 'shiftwork', 'turn', 'movement', 'reversal']"
shin_n,"['shein', 'hsin', 'xin', 'shen', 'shank', 'shean', 'tibia', 'sheen']"
ship_n,"['vessel', 'boat', 'ships', 'vessels', 'spaceship', 'starship', 'shipping', 'navire', 'baseship', 'ship-to', 'freighter', 'shuen', 'shipment', 'cruiser', 'shuttle', 'craft', 'warship', 'send', 'spacecraft', 'plover', 'battleship', 'dispatch', 'ship-']"
shipment_n,"['expedition', 'dispatch', 'consignment', 'shipping', 'cargo', 'shipments', 'sending', 'transmittal', 'loading', 'ship-to', ""'expédition"", 'mailing', 'lading', 'despatch', 'ship', 'transfer', 'expeditions', 'delivery', 'dispatching', 'transport', 'send', 'load', 'forwarding', 'submission', 'embarkation', 'freight', 'shipped', 'remittance', 'sent', 'transportation']"
shit_n,"['fuck', 'crap', 'damn', 'bullshit', 'dammit', 'hell', 'merde', 'joke', 'stuff', 'shitty', '-shit', 'bollocks', 'frak', 'shite', 'bitch', 'shits', 'goddamn', 'jesus', 'turd', 'mess', 'damnit', 'christ', 'fucking', 'shir', 'goddammit', 'bugger', 'cack', 'cwap', 'goddamnit', 'cono', 'thing', '-fuck', 'cursed', 'crappy', 'horseshit', 'sh-shit', 'ass', 'trouble', 'jeez', 'dirt', 'scheisse', 'junk', 'shithouse']"
shock_n,"['clash', 'downloads', 'shocks', 'download', 'impact', 'trauma', 'commotion', 'blow', 'dismay', 'crash', 'consternation', 'collision', 'damper', 'concussion', 'jolt', 'shocker', 'shocked', 'horror', 'stupor']"
shore_n,"['shoreline', 'côte', 'coast', 'rive', 'rivage', 'shores', 'coastline', 'riverbank', 'seashore', 'bank', 'beach', 'shorebird', 'shorebirds', 'side', 'earth', 'costa', 'littoral', 'waterfront', 'rib', 'riparian', 'land', 'lakeshore', 'onshore']"
shortage_n,"['scarcity', 'shortages', 'lack', 'shortfall', 'dearth', 'paucity', 'deficit', 'inadequacy', 'deficiency', 'insufficiency', 'insufficient', 'shortcoming', 'absence', 'penury', 'inadequate']"
shot_n,"['fired', 'tir', 'killed', 'gunshot', 'bullet', 'shooter', 'slaughtered', 'kill', 'chance', 'luck', 'shooting', 'ball', 'fire', 'injection', 'filmed', 'pulled', 'murdered', 'firing', 'felled', 'offed', 'bite', 'shoot', 'kiiled', 'microfilmed', 'photo', 'blow', 'launched', 'tyre']"
shoulder_n,"['assume', 'shoulders', 'bear', 'elbow', 'take', 'side']"
show_n,"['demonstrate', 'display', 'indicate', 'prove', 'reveal', 'spectacle', 'illustrate', 'displayed', 'showing', 'visa', 'shows', 'displaying', 'displays', 'unhide', 'salon', 'suggest', 'exhibition', 'evidence', 'demonstrating', 'sau', 'demonstration', 'showcase', 'exhibit', 'issuance', 'appear', 'presentation', 'reflect']"
showdown_n,"['confrontation', 'duel', 'decisive', 'stand-off']"
showing_n,"['indicating', 'demonstrating', 'show', 'displaying', 'illustrating', 'display', 'proving', 'stating', 'depicting', 'exhibiting', 'shows', 'reflecting']"
side_n,"['hand', 'lateral', 'côté', 'parallel', 'party', 'secondary', 'part', 'aside', 'aspect', 'coast', 'camp', 'sides', 'flank', 'lado', 'aids', 'cara', 'shore', 'collateral', 'sideways', 'outboard', 'shoulder', 'adjacent']"
siege_n,"['blockade', 'headquarters', 'seat', 'site', 'embargo', 'encirclement', 'besieging', 'besiege', 'besieged']"
sight_n,"['view', 'glance', 'vista', 'eyesight', 'spectacle', 'vision', 'horizon', 'visibility', 'order', 'visual']"
sigma_n,['ammis']
sign_n,"['signal', 'signing', 'signs', 'signature', 'signed', 'indication', 'omen', 'signe', 'mark', 'symbol', 'symptom', 'evidence', 'poster', 'trace', 'sign-a', 'message', 'conclude', 'billboard']"
signal_n,"['sign', 'message', 'signals', 'cue', 'signalling', 'indication', 'signs', 'mark', 'signaling', 'gesture', 'transmissions']"
signature_n,"['signing', 'signatures', 'signed', 'sign', 'firma', 'signoff', 'sign-off', 'scrawl', 'firm']"
significance_n,"['importance', 'meaning', 'relevance', 'important', 'scope', 'weight', 'sense', 'significant', 'interest', 'prominence', 'value', 'emphasis']"
silence_n,"['silent', 'quiet', 'mute', 'silenzio', 'hush', '-silence', 'sllence', 'silênce', 'sorry.-quiet', 'muting']"
silk_n,"['floss', 'harir', 'seta', 'silke', 'setae', 'shredded', 'spectrum']"
silver_n,"['plata', 'silvery', 'money', 'silverware', 'ngan', 'argent', 'cash', 'boc']"
similarity_n,"['resemblance', 'likeness', 'analogy', 'homology']"
simplification_n,"['simplifying', 'streamlining', 'simplify', 'simplified', 'streamline', 'simplicity', 'facilitation', 'streamlined', 'simpler', 'oversimplification', 'simplifications']"
sin_n,"['sian', 'nas', 'evil-doing', 'chung-kai', 'immortal', 'sin-offering', 'sinner', 'fairy', 'xian', 'without', 'pity', 'evil']"
sink_n,"['wells', 'washbasin', 'heatsink', 'sinks', 'receiver', 'sump', 'well', 'drown', 'spreader', 'drain']"
Sir_n,"['mr', 'monsieur', 'mister', 'mr.', 'captain', 'crs', 'colonel', 'lieutenant', 'sire', 'crss', 'gentleman', 'sidi', 'admiral', 'commander', 'chief', 'head', 'massa', 'sergeant', 'master', 'sturmbanfuhrer', 'sid']"
siren_n,['mermaid']
site_n,"['website', 'sites', 'location', 'place', 'venue', 'web', 'siege', 'station', 'locations', 'scene', 'venues', 'places', 'on-site', 'situ', 'address', 'emplacement', 'site.', 'held', 'site-', 'chantier']"
situation_n,"['status', 'situations', 'position', 'circumstances', 'conditions', 'condition', 'state', 'lage', 'plight', 'case', 'situación', 'location', 'scenario', 'picture', 'situational', 'context', 'circumstance', 'reality', 'problem', 'predicament']"
skin_n,"['cutaneous', 'dermal', 'epidermis', 'complexion', 'leather', 'shovel', 'ass', 'pelt', 'fur', 'hide', 'flogging', 'mask', 'flesh', 'skins', 'whipping', 'hag', 'neck', 'peel', 'skinned', 'pelts', 'floozy', 'kill']"
slave_n,"['slaves', 'slavic', 'slavey', 'slavery', 'slav', 'slavonic', 'enslaved', 'servant', 'subordinate', 'bonded', 'kali', 'thrall']"
sleeve_n,"['hose', 'manga', 'bushing', 'sheath', 'hoses', 'shirt', 'manche', 'accommodation', 'mancha', 'muff', 'mantle', 'sleeved']"
slice_n,"['instalment', 'tranche', 'pizza', 'segment', 'piece', 'portion']"
slide_n,"['slides', 'sliding', 'slip', 'slider', 'toboggan', 'blade', 'acetate', 'landslide', 'lamella']"
slope_n,"['slopes', 'slant', 'talus', 'versant', 'gradient', 'sloping', 'steepness', 'berm', 'hillside', 'inclination', 'tilt', 'pending', 'hill', 'incline', 'grade', 'slippery']"
smear_n,"['pap', 'blemish', 'defamatory', 'soiling', 'mancha', 'slander', 'blurring']"
snag_n,"['anomaly', 'boredom', 'pitfall']"
snail_n,"['physa', 'gastropod', 'escargot']"
snake_n,"['serpent', 'couleuvre', 'snakes', 'snakebite', 'rattlesnake', 'cobra', 'viper', 'gray']"
snooker_n,['billiard']
socialism_n,['socialist']
socialization_n,"['socialisation', 'socialising', 'collectivisation', 'collectivization']"
society_n,"['corporation', 'company', 'société', 'social', 'community', 'gesellschaft', 'societies', 'sociedad', 'societal', 'maatschappij', 'sociedade', 'družba', 'association', 'league', 'public', 'firm', 'sabiedrība', 'sociã']"
sociology_n,"['sociologie', 'sociología', 'sociological']"
software_n,"['sw', 'softwares', 'logiciels', 'sofware', 'soft', 'programmes', 'computer']"
soil_n,"['soils', 'ground', 'land', 'sol', 'floor', 'earth', 'territory', 'sun', 'mark', 'terrain', 'flooring', 'floors', 'soil-borne']"
solicitor_n,"['lawyer', 'lawyers', 'solicitors', 'counsel', 'attorney', 'procurador', 'barrister', 'procurator', 'prosecutor', 'attorneys', 'bar']"
solution_n,"['settlement', 'solutions', 'resolution', 'resolve', 'solving', 'resolving', 'solve', 'option', 'answer', 'remedy', 'workaround', 'settling', 'alternative', 'way', 'solved', 'resolved', 'decision', 'fix', 'approach', 'response']"
sort_n,"['kind', 'type', 'sorting', 'genus', 'classification', 'art', 'trier', 'classify', 'species', 'order', 'form', 'genre', 'ordering', 'sorts', 'sorted', 'class', 'management', 'gender', 'guy', 'nature', 'fate']"
soul_n,"['alma', ""'alma"", 'souls', 'spirit', 'meas', 'ame', 'heart', 'lifeblood', 'aalma', 'psyche', 'self-control', 'mind']"
sound_n,"['audio', 'rational', 'healthy', 'solid', 'good', 'noise', 'robust', 'strong', 'salim', 'acoustic', 'sensible', 'audible', 'proper', 'sounds', 'beep', 'selim', 'sonar', 'reasonable', 'reliable', 'acoustics', 'valid', 'øresund', 'able-bodied', 'sund', 'sonora', 'strait', 'correct', 'wise', 'voice', 'firm', 'seem', 'judicious', 'stable', 'aural', 'solids', 'sons', 'wholesome']"
soundtrack_n,['audiotape']
source_n,"['origin', 'sources', 'font', 'fuente', 'cause', 'origins', 'origen', 'supply', 'melting', 'fount', 'melt', 'wellspring', 'home', 'originating', 'root', 'provenance', 'smelting', 'resource', 'fonts', 'spring']"
spark_n,"['sharara', 'sparks', 'ignites', 'sparkle', 'trigger', 'glimmer', 'moxie', 'ignite']"
specialist_n,"['specialized', 'specialised', 'specialists', 'expert', 'specialty', 'officer', 'specializing', 'experts', 'professional', 'skilled', 'practitioner', 'specialization', 'specialising', 'dedicated', 'scholar']"
species_n,"['cash', 'espèces', 'kind', 'case', ""'espã"", 'kinds', 'types', 'sort', 'essences', 'especies', 'espèce', 'varieties', 'currency', 'taxon']"
specification_n,"['specifications', 'spec', 'specifying', 'specify', 'specs', 'standard', 'corrigendum', 'description', 'characteristics', 'specified']"
specimen_n,"['specimens', 'sample', 'model', 'samples']"
spectrum_n,"['spectre', 'frequencies', 'range', 'spectra', 'specter', 'frequency', 'variety', 'spectral', 'array', 'continuum', 'silk', 'gamma', 'gamut']"
speculation_n,"['speculative', 'conjecture', 'drivel']"
speech_n,"['discourse', 'speeches', 'intervention', 'expression', 'address', 'discours', 'statement', 'discourses', 'floor', 'voice', 'speaking', 'rhetoric', 'talk', 'contribution', 'word', 'network', 'remarks', 'phrase', 'sermon', 'lecture', 'response', 'speak', 'term']"
spell_n,"['charm', 'fate', 'incantation', 'curse', 'plight', 'spelling', 'episode', 'write']"
spending_n,"['expenditure', 'expenditures', 'expenses', 'expense', 'spend', 'costs', 'cost', 'tunnels', 'consumption', 'outlay', 'planned', 'dépenses']"
sphere_n,"['area', 'field', 'scope', 'realm', 'domain', 'arena', 'sector', 'areas', 'fields', 'regard']"
spine_n,"['rachis', 'backbone', 'thorn', 'column', 'spina', 'vertebrae', 'vertebrate']"
spirit_n,"['spiritual', 'mind', 'psychotropic', 'minds', 'esprit', 'geist', 'mental', 'vein', 'espíritu', 'espírito', 'spirituous', 'soul', 'geest', 'ethos', 'sprit', 'gist', 'wit', 'intent', 'spirits', 'sense', 'mindset', 'encyclopedia', 'ghost', 'essence', 'attitude', 'mood', 'wits']"
spokesman_n,"['spokesperson', 'spokeswoman', 'speaker', 'mouthpiece', 'spokespeople', 'spokesmen']"
sponge_n,"['sponges', 'towel', 'loofah', 'chameleon']"
spot_n,"['stain', 'place', 'location', 'situ', 'tache', 'mancha', 'cash', 'loco', 'corner', 'detect', 'ground', 'slick', 'blot', 'blemish', 'smudge', 'blitz', 'point']"
spray_n,"['spraying', 'vaporization', 'sprayer', 'vaporizer', 'aerosol', 'jet', 'hairspray', 'watering', 'atomization', 'sprinkler', 'vaporize', 'splashing', 'sprays']"
spraying_n,"['spray', 'fumigation', 'sprays', 'fumigations', 'atomization', 'sprinkler', 'sprinklers', 'watering', 'sprinkling']"
spread_n,"['propagation', 'proliferation', 'dissemination', 'propagate', 'spreading', 'disseminate', 'propagated', 'diffusion', 'disseminated', 'disseminating', 'distributed', 'expansion', 'propagating', 'dispersion', 'spillover', 'dispersal', 'extend', 'scattered', 'non-proliferation', 'transmission', 'contagion', 'impart', 'extended', 'distribution', 'extension', 'deployed', 'spreads', 'dispersed', 'distribute', 'deployment', 'expand', 'prevalence', 'progression', 'outbreak', 'broadcast', 'propogate']"
sprinter_n,"['enmity', 'hostility', 'runner']"
squad_n,"['brigade', 'patrol', 'squadron', 'team', 'platoon']"
Squadron_n,"['sqn', 'squad', 'squadrons', 'wing', 'swarmer']"
squid_n,"['squiggly', 'cuttlefish', 'octopus', 'calm']"
stab_n,"['stabbing', 'knife']"
stability_n,"['stable', 'stabilization', 'stabilize', 'stabilisation', 'stabilizing', 'steady', 'instability', 'stabilized', 'stabilité', 'stabilising', 'solidity']"
staff_n,"['personnel', 'personal', 'employees', 'officials', 'officers', 'staffing', 'employee', 'servants', 'agents', 'manpower', 'workforce', 'officer', 'staﬀ', 'collaborators', 'template', 'état-major', 'team', 'workers', 'staf', 'recruitment']"
stage_n,"['phase', 'step', 'scene', 'stages', 'stadium', 'arena', 'juncture', 'phases', 'instar', 'point', 'stade', 'internship', 'στάδιο', 'moment', 'time', 'milestone', 'scenario', 'etapa', 'level', 'period', 'fase', 'ballpark', 'etap', 'traineeship', 'era']"
stake_n,"['game', 'set', 'play', 'pyre', 'interest', 'gambling', 'jeu', 'danger', 'risk', 'jeopardy', 'pile', 'gaming', 'cause', 'playing', 'bonfire']"
stamp_n,"['stamps', 'seal', 'patch', 'philatelic', 'buffer', 'headstamp', 'pill', 'hallmark', 'postage', 'mark', 'label', 'postmark', 'cachet', 'tampon', 'ring', 'brand', 'imprint', 'stamped']"
stance_n,"['position', 'attitude', 'stand', 'posture', 'approach', 'standpoint', 'view']"
standard_n,"['standards', 'norm', 'standardized', 'level', 'normal', 'standardised', 'normalized', 'uniform', 'norma', 'rules', 'criterion', 'stallion', 'criteria', 'rule', 'norme', 'uniforms', 'off-the-shelf', 'prover', 'values', 'type', 'regular', 'levels', 'usual', 'norms', 'types', 'specification', 'ordinary', 'switchboard', 'normative', 'standaard', 'normalised', 'specifications', 'model', 'quality', 'tier', 'pattern', 'yardstick', 'unified', 'stud', 'industry-standard', 'std', 'serial', 'stock', 'consolidated', 'etalon', 'habitual']"
standing_n,"['permanent', 'ongoing', 'reputation', 'prestige', 'constant', 'permanente', 'continuing', 'continuous', 'lifelong', 'status', 'on-going', 'stagnant', 'position', 'orders', 'perennial']"
state_n,"['status', 'rule', 'states', 'condition', 'crown', 'country', 'statement', 'countries', ""'état"", 'foreign', 'member', 'stat', 'government', 'estado', 'national', 'situation', 'state-owned', 'public', 'état', 'estatal', 'statehood', 'nation', 'governmental', 'sate', 'κρατική', 'say', 'staatliche', 'κρατικές', 'indicate', 'declare', 'stato', 'státní']"
statement_n,"['declaration', 'return', 'statements', 'state', 'assertion', 'declarations', 'speech', 'explanation', 'presentation', 'affirmation', 'intervention', 'briefing', 'floor', 'communiqué', 'speak', 'reporting', 'communication', 'judgement', 'announcement', 'exposure', 'explanatory', 'instruction', 'pronouncement', 'testimony', 'enunciated', 'sentence', 'declaración']"
stationery_n,"['stationers', 'stationary']"
statistic_n,"['statistics', 'statistical']"
statistics_n,"['statistical', 'statistic', 'statistique', 'stats', 'figures', 'statistiques', 'estadísticas', 'data', 'statistik', 'statistically']"
status_n,"['statute', 'state', 'situation', 'condition', 'position', 'statut', 'entity', 'rule', 'regulations', 'centre', 'statutes', 'center', 'standing', 'estatuto', 'conditions', 'requirement', 'provided', 'category', 'regime', 'precondition', 'character', 'statehood', 'crown', 'progress']"
statute_n,"['status', 'statutes', 'basic', 'estatuto', 'statut', 'regulations', 'act', 'law', 'charter']"
stead_n,"['parentis', 'place']"
steam_n,"['vapour', 'vapor', 'steamer', 'steamship', 'evaporative', 'steamed', 'vapours', 'steamboat']"
steel_n,"['stahl', 'siderúrgica', 'staal', 'aciers', 'steelmaking', 'iron', 'steels', 'rope']"
stench_n,"['stink', 'pestilence', 'smell', 'odour', 'stag', 'scent']"
step_n,"['stage', 'paso', 'phase', 'move', 'measure', 'solis', 'steps', 'passage', ""n't"", 'milestone', 'leap', 'arch', 'dwtps', 'extent', 'soli', 'stride', 'progress', 'not', 'pace', 'stages', 'measurement']"
sterling_n,"['sterlings', 'excellent', 'pound', 'staley', '£', 'stirling', 'pounds']"
stick_n,"['palo', 'baton', 'bat', 'cane', 'adhere', 'wand', 'twig', 'sticks', 'stay', 'carota', 'rod', 'paste', 'keep', 'broomstick', 'carrot', 'abide', 'remain', 'headpiece']"
stillbirth_n,"['stillbirths', 'stillborn']"
stimulus_n,"['incentive', 'stimulation', 'impetus', 'encouragement', 'boost', 'fillip', 'impulse', 'momentum', 'stimulant', 'spur', 'recovery', 'incitement']"
stipulation_n,"['enunciation', 'provision', 'clause', 'requirement']"
stitch_n,"['suture', 'sewing', 'sew', 'stitching']"
stock_n,"['stocks', 'inventory', 'securities', 'shares', 'stockpile', 'stockpiles', 'equity', 'park', 'share', 'awardees', 'fellows', 'inventories', 'bourse', 'values', 'awardee', 'actions', 'serial', 'balance', 'standard', 'storage']"
storage_n,"['stockpiling', 'warehousing', 'storing', 'store', 'bonded', 'warehouse', 'conservation', 'stocking', 'stored', 'stockpile', 'godown', 'disposal', 'save', 'stowage', 'retention', 'saving', 'warehouses', 'stock']"
storm_n,"['thunderstorm', 'storms', 'turmoil', 'tempest', 'stormy', 'tornado', 'hurricane', 'thundershower', 'snowstorm', 'whirlwind', 'blizzard', 'cyclone', 'stormwater', 'gale', 'saturation', 'rain', 'rainstorm', 'typhoon']"
strain_n,"['deformation', 'stump', 'strains', 'pressure', 'counterfoil', 'tension', 'deformational', 'voltage', 'ethnic', 'stem', 'distortion', 'eca', 'isolate', 'cepa', 'fatigue', 'lineage', 'descent', 'burden', 'stub', 'defecate', 'stress']"
straitjacket_n,"['straightjacket', 'strait-jacket', 'yoke', 'corset', 'jacket']"
stranger_n,"['unknown', 'foreign', 'inconnu', 'alien', 'foreigner', 'étranger', ""'étranger"", 'outlander', 'outsider']"
stratagem_n,"['ploy', 'ruse', 'sleight', 'trick']"
strategy_n,"['strategies', 'strategic', 'approach', 'stratégie', 'gie', 'estrategia', 'sstrategy']"
straw_n,"['paille', 'stro', 'chaff', 'husk', 'mote', 'drop', 'hay', 'bathwater']"
stream_n,"['flow', 'creek', 'streams', 'sequence', 'watercourses', 'watercourse', 'rivers', 'flux', 'flows', 'brook', 'component', 'tok', 'ruisseau', 'creeks', 'fluxes', 'jet', 'river', 'streaming', 'arroyo', 'waterways', 'torrent', 'influx']"
strength_n,"['force', 'resistance', 'power', 'fortaleza', 'fortress', 'intensity', 'soundness', 'forces', 'robustness', 'workforce', 'solidity', 'endowment', 'resilience', 'fortitude', 'strengths', 'staffing', 'concentration', 'firmness', 'vigour', 'resistant', 'kraft', 'vitality', 'effective']"
strengthening_n,"['strengthen', 'reinforcement', 'strengthened', 'enhancing', 'reinforcing', 'enhance', 'enhancement', 'reinforce', 'consolidation', 'enhanced', 'stiffener', 'building', 'consolidating', 'consolidate', 'increase', 'intensification', 'promotion', 'promoting', 'renforcement', 'promote', 'intensify', 'increasing', 'build', 'intensifying', 'boosting', 'bolstering', 'strenghtening', 'tightening', 'reinforced', 'improving', 'deepening', 'boost', 'increased', 'intensified', 'ενίσχυση', 'fostering', 'improve', 'stronger']"
stress_n,"['emphasise', 'underline', 'highlight', 'emphasize', 'underscore', 'stresses', 'stressful', 'constraint', 'pressure', 'stressors', 'tension', 'resistance', 'emphasis', 'insist', 'voltage', 'constraints', 'stressed', 'emphasized', 'emphasising', 'coercion', 'stressor', 'stress-related', 'strain', 'duress', 'coercive']"
stretch_n,"['stretching', 'strech', 'extensible', 'elongation', 'tranche', 'elastic', 'expand', 'extend']"
strike_n,"['needless', 'strikes', 'attack', 'walkout', 'hit', 'find', 'bombardment', 'blow', 'knock', 'bombing', 'shelling', 'achieve', 'hitting', 'raid', 'hits']"
striker_n,"['stiker', 'attacker', 'assailant', 'ruin', 'latch', 'spoil', 'lock']"
string_n,"['chain', 'thong', 'twine', 'strings', 'rope', 'cadena', 'bead', 'chains', 'bytes', 'cord', 'ropes', 'series', 'padlock', 'thread']"
strip_n,"['gaza', 'band', 'sector', 'bunch', 'strapping', 'strips', 'belt', 'gang', 'swathe', 'stripe', 'bande', 'gazan', 'tape', 'bands', 'zone', 'zoning', 'skelp', 'zones']"
stroke_n,"['avc', 'apoplexy', 'systolic', 'attack', 'race', 'cerebrovascular', 'ejection', 'blow', 'acv', 'slash', 'clot', 'bar', 'lca', 'diseases']"
structure_n,"['structures', 'flexfield', 'architecture', 'structural', 'fabric', 'structuring', 'framework', 'structured', 'set-up', 'format', 'structurally', 'pattern', 'heikal', 'composition', 'edifice', 'construction', 'organization', 'infrastructure']"
struggle_n,"['fight', 'battle', 'nidal', 'fighting', 'lutte', 'kamp', 'combat', 'reduction', 'kifah', 'ﬁght', 'strife', 'conflict', 'control', 'nedal', 'lucha', 'wrestling', 'campaign', 'strive']"
studio_n,"['studios', 'study', 'workshop', 'loft']"
stuff_n,"['thing', 'things', 'shit', 'tips', 'trick', 'dope', 'something', 'cases']"
style_n,"['styling', 'styles', 'elegance', 'stylistic', 'way', 'design', 'lifestyle', 'fashion', 'type']"
subject_n,"['topic', 'issue', 'matter', 'object', 'theme', 'item', 'submitted', 'question', 'purpose', 'subjected', 'regard', 'subjects', 'subject-matter', 'topics', 'subordinate', 'liable', 'respect', 'oggetto', 're', 'thematic', 'point', 'prone', 'connection', 'area', 'referred', 'subordinated', 'themes', 'story', 'sujet', 'covered', 'conditional']"
submission_n,"['presentation', 'bid', 'introduction', 'communication', 'presentations', 'submissions', 'submitting', 'filing', 'presentación', 'submitted', 'tabling', 'submit', 'bidding', 'presenting', 'format', 'memory', 'briefing', 'deposit', 'display', 'request', 'presented', 'shipment', 'subjugation', 'application', 'introductions', 'subservience', 'observations', 'tender', 'lodging', 'presentment', 'layout', 'letter', 'subjection']"
subsidiary_n,"['sub-commission', 'ancillary', 'subcommittee', 'subcommission', 'affiliate', 'auxiliary', 'subsidiaries', 'subordinate', 'affiliated', 'vicarious', 'sub-', 'dependent', 'branch', 'assistants', 'subordinated', 'sub-committee', 'secondary', 'filial', 'subparagraph']"
subsidy_n,"['grant', 'subsidizing', 'grants', 'subvention', 'subsidies', 'allowance', 'subsidization', 'subsidisation', 'subvented', 'allowances', 'aided', 'aid', 'subsidising', 'subsidized', 'funding', 'support']"
substance_n,"['substances', 'content', 'essence', 'fund', 'merits', 'substantive', 'bottom', 'material', 'groin', 'drug', 'substantia', 'contents', 'background', 'drugs', 'compound']"
succession_n,"['inheritance', 'estate', 'caliphate', 'feeder', 'successor', 'inherit', 'respite', 'estates', 'rotation', 'inherited', 'sequence', 'series', 'legacy']"
successor_n,"['successors', 'khalifa', 'succession', 'heir', 'inherit', 'khalaf', 'khalifah', 'inheritance', 'follow-up', 'follow-on', 'behind']"
suggestion_n,"['proposal', 'tip', 'hint', 'suggestions', 'recommendation', 'suggested', 'insinuation', 'idea', 'screentip', 'motion', 'proposed', 'recommendations', 'proposition']"
suicide_n,"['suicidal', 'fedayee', 'suicides', 'martyrdom', 'bomber', 'suicide-related', 'sacrificial', 'kamikaze', 'suicidality']"
suit_n,"['costume', 'palo', 'outfit', 'tux', 'combination', 'armor', 'getup', 'tailor', 'lawsuit', 'armour', 'dress']"
suite_n,"['series', 'continued', 'result', 'office', 'exhibit', 'bureau', 'serial', 'range', 'set', 'room', 'continuation', 'whole', 'wake', 'instalment', 'package', 'packet', 'following', 'number', 'aftermath']"
suitor_n,"['pretender', 'beau']"
sum_n,"['amount', 'somme', 'yoshiro', 'mori', 'summary', 'summation', 'money', 'total', 'short', 'figure', 'utmost', 'suma', 't', 'sen', 'quantity']"
summary_n,"['abstract', 'sommaire', 'summarized', 'synthesis', 'overview', 'summaries', 'contents', 'analytical', 'synopsis', 'brief', 'summarization', 'memorandum', 'consolidated', 'digest', 'short', 'summarize', 'concise', 'outline', 'account', 'wrap-up', 'sum', 'synthetic', 'recap', 'recapitulative', 'résumé', 'condensed', 'nutshell', 'summing-up', 'succinct', 'record', 'abstracts', 'analytic', 'summarised', 'synthesizing', 'summarise', 'summarizing', 'summation', 'recapitulation', 'roll-up', 'synoptic', 'briefly', 'cursory', 'summarizes']"
summit_n,"['top', 'sommet', 'summits', 'peak', 'summit-level', 'cumbre', 'wsis', 'apex', 'wssd', 'meeting']"
summons_n,"['summonses', 'subpoena', 'convening', 'subpoenas', 'citation', 'quotation', 'convocation', 'writ', 'citations']"
sunshine_n,"['sunlight', 'sun', 'hsinkang', 'insolation', 'rizhao', 'soleil', 'sunbeam', 'sunny', 'beauty']"
supermarket_n,"['supermarkets', 'shoprite', 'hypermarket', 'px', 'mall', 'store']"
supervision_n,"['oversight', 'monitoring', 'surveillance', 'supervisory', 'control', 'supervising', 'overseeing', 'supervise', 'monitor', 'scrutiny', 'oversee', 'vigilance', 'authority', 'regulatory', 'supervised']"
supper_n,"['dinner', 'meals', 'lunch', 'meal']"
supplement_n,"['shim', 'complement', 'attache', 'surcharge', 'supplements', 'suppl', 'supplementary', 'snap-in', 'complete', 'supplementing', 'complementary', 'complementing', 'supplementation', 'add-in', 'supp', 'adjunct', 'eea', 'supplemental', 'addition', 'addendum', 'supplemented', 'complemented']"
supplier_n,"['provider', 'vendor', 'suppliers', 'providers', 'vendors', 'contractor', 'purveyor', 'remit-to', 'beg', 'supply', 'deliverer']"
supply_n,"['supplies', 'provision', 'procurement', 'offer', 'provisioning', 'sourcing', 'provide', 'delivery', 'offering', 'availability', 'feeding', 'source', 'providing', 'offers', 'approvisionnement', 'quotation', 'font', 'distribution', 'acquisitions', 'bid', 'tender', 'supply-side', 'refuelling', 'provides', 'supplying', 'supplier', 'quote', 'rhcs']"
support_n,"['supporting', 'supported', 'backing', 'assistance', 'aid', 'supports', 'bracket', 'endorse', 'supportive', 'help', 'favour', 'backstopping', 'sustain', 'assist', 'compatibility', 'soutien', 'endorsement', 'underpin', 'promote', 'substantiate', ""'appui"", 'apoyo', 'sustaining', 'holder', 'appui', 'back', 'encourage', 'favourable', 'back-up', 'argue', 'bolster', 'subsidy', 'supporter', 'uphold', 'sustainment', 'facilitate', 'stöd', 'funding', 'helps', 'assists']"
