Word,Synonyms
defeat,"['beating', 'blow', 'breakdown', 'collapse', 'debacle', 'destruction', 'drubbing', 'embarrassment', 'failure', 'killing', 'loss', 'massacre', 'rout', 'setback', 'thrashing', 'triumph']"
defend,"['contend', 'fight', 'fight for', 'guard', 'hold', 'maintain', 'oppose', 'preserve', 'prevent', 'resist', 'retain', 'safeguard', 'secure', 'shield', 'uphold']"
define,"['characterize', 'construe', 'decide', 'delineate', 'describe', 'designate', 'detail', 'determine', 'exemplify', 'explain', 'illustrate', 'interpret', 'prescribe', 'represent', 'specify', 'spell out']"
defuse,"['alleviate', 'deactivate', 'lessen', 'soothe']"
delay,"['lag', 'moratorium', 'postponement', 'problem', 'setback', 'stoppage', 'suspension', 'wait']"
deliver,"['bear', 'bring', 'convey', 'distribute', 'drop', 'give', 'hand', 'hand over', 'pass', 'transport']"
demand,"['appeal', 'application', 'call', 'claim', 'insistence', 'interest', 'need', 'order', 'requirement', 'sale', 'trade', 'use']"
demonstrate,"['determine', 'establish', 'exhibit', 'expose', 'indicate', 'manifest', 'prove', 'test', 'testify to', 'try', 'validate']"
deny,"['ban', 'call on', 'contradict', 'oppose', 'rebuff', 'refuse', 'refute', 'reject', 'revoke', 'turn down', 'withhold']"
depend,"['bank on', 'bet bottom dollar on', 'bet on', 'build upon', 'calculate on', 'confide in', 'gamble on', 'lay money on', 'lean on', 'reckon on', 'trust in', 'turn to']"
depict,"['characterize', 'detail', 'illustrate', 'interpret', 'paint', 'portray', 'represent', 'reproduce', 'sketch']"
derive,"['acquire', 'assume', 'collect', 'determine', 'develop', 'evolve', 'extract', 'glean', 'infer', 'obtain', 'receive']"
descend,"['cascade', 'collapse', 'crash', 'dip', 'disembark', 'dive', 'go down', 'penetrate', 'plummet', 'plunge', 'settle', 'sink', 'slide', 'slip', 'stumble', 'subside', 'swoop', 'trickle', 'tumble']"
describe,"['call', 'characterize', 'chronicle', 'construe', 'define', 'depict', 'detail', 'express', 'illustrate', 'interpret', 'label', 'name', 'outline', 'portray', 'recount', 'report', 'represent', 'specify', 'tell', 'term']"
deserve,"['earn', 'gain', 'get', 'justify', 'merit', 'warrant', 'win']"
design,"['architecture', 'arrangement', 'composition', 'construction', 'drawing', 'form', 'idea', 'layout', 'map', 'method', 'model', 'pattern', 'picture', 'plan', 'scheme', 'study']"
desire,"['ambition', 'appetite', 'aspiration', 'craving', 'devotion', 'eagerness', 'fascination', 'greed', 'hunger', 'inclination', 'love', 'lust', 'motive', 'need', 'passion', 'thirst', 'will', 'wish', 'yearning']"
destroy,"['consume', 'crush', 'damage', 'dismantle', 'end', 'eradicate', 'gut', 'impair', 'kill', 'maim', 'ravage', 'raze', 'ruin', 'sabotage', 'shatter', 'smash', 'wipe out', 'wreck']"
detect,"['catch', 'disclose', 'distinguish', 'encounter', 'expose', 'find', 'identify', 'notice', 'observe', 'recognize', 'reveal', 'see', 'spot', 'uncover']"
determine,"['complete', 'regulate', 'resolve', 'rule']"
develop,"['advance', 'establish', 'evolve', 'expand', 'flourish', 'grow', 'progress', 'promote']"
devise,"['arrange', 'come up with', 'concoct', 'construct', 'craft', 'create', 'design', 'discover', 'forge', 'formulate', 'hatch', 'invent', 'mastermind', 'prepare', 'work out']"
devote,"['allot', 'apply', 'assign', 'dedicate', 'donate', 'give', 'give away', 'present']"
differ,"['alter', 'conflict with', 'contradict', 'contrast', 'disagree', 'diverge', 'modify', 'vary']"
dig,['gibe']
diminish,"['abate', 'curtail', 'decline', 'decrease', 'dwindle', 'ebb', 'lessen', 'lower', 'recede', 'reduce', 'shrink', 'slacken', 'subside', 'temper', 'wane', 'weaken']"
dine,"['consume', 'eat out', 'feast', 'lunch']"
direct,"['blunt', 'candid', 'explicit', 'forthright', 'sincere', 'straightforward', 'unambiguous', 'unequivocal']"
dirty,"['contaminated', 'crummy', 'disheveled', 'dusty', 'filthy', 'greasy', 'grimy', 'messy', 'muddy', 'murky', 'nasty', 'polluted', 'sloppy', 'stained', 'unkempt']"
disappear,"['abandon', 'depart', 'die', 'die out', 'dissipate', 'dissolve', 'escape', 'evaporate', 'expire', 'fade', 'flee', 'fly', 'go', 'leave', 'melt', 'perish', 'recede', 'retire', 'retreat', 'sink', 'wane', 'withdraw']"
discharge,"['clearance', 'pardon', 'parole']"
disclose,"['acknowledge', 'admit', 'confess', 'discover', 'divulge', 'leak', 'publish', 'reveal', 'tell', 'uncover', 'unveil']"
discover,"['catch', 'come upon', 'design', 'detect', 'determine', 'devise', 'disclose', 'explore', 'hear', 'identify', 'invent', 'learn', 'locate', 'notice', 'observe', 'realize', 'recognize', 'reveal', 'see', 'spot', 'unearth']"
discuss,"['argue', 'confer', 'consider', 'debate', 'deliberate', 'examine', 'explain', 'review', 'take up']"
dismiss,"['decline', 'disband', 'dissolve', 'expel', 'let go', 'reject', 'release']"
disorder,"['anarchy', 'ataxia', 'confusion', 'derangement', 'disarrangement', 'disarray', 'discombobulation', 'disorderliness', 'disorganization', 'huddle', 'irregularity', 'jumble', 'mess', 'muddle', 'shambles', 'snarl', 'untidiness']"
dispense,"['allocate', 'allot', 'disburse', 'distribute', 'furnish', 'give away', 'hand out']"
display,"['act', 'array', 'demonstration', 'example', 'exhibit', 'parade', 'presentation']"
dispose,"['adapt', 'incline', 'predispose', 'tempt']"
dissect,"['anatomize', 'cut', 'dichotomize', 'disjoin', 'disjoint', 'dismember', 'dissever', 'divide', 'operate', 'part', 'quarter', 'section', 'sever', 'slice', 'sunder']"
dissent,"['discord', 'dissension', 'disunity', 'objection', 'opposition', 'protest', 'resistance', 'schism', 'strife']"
dissolve,['soften']
distinguish,"['analyze', 'categorize', 'characterize', 'determine', 'differentiate', 'discriminate', 'divide', 'figure out', 'identify', 'know', 'qualify', 'recognize', 'separate']"
distribute,"['administer', 'allot', 'apportion', 'assign', 'circulate', 'disburse', 'dispense', 'disseminate', 'donate', 'give', 'give away', 'hand out', 'issue', 'present', 'scatter', 'share']"
disturb,"['agitate', 'alarm', 'amaze', 'annoy', 'arouse', 'astound', 'complicate', 'confuse', 'depress', 'dishearten', 'disrupt', 'distract', 'excite', 'frighten', 'gall', 'interrupt', 'irk', 'irritate', 'outrage', 'perplex', 'perturb', 'plague', 'provoke', 'puzzle', 'rattle', 'shake', 'startle', 'trouble', 'unnerve', 'unsettle', 'vex', 'worry']"
ditch,"['dike', 'gutter', 'moat', 'trench']"
divide,"['break', 'break down', 'carve', 'cross', 'cut', 'isolate', 'partition', 'segregate', 'split', 'subdivide', 'tear']"
dominate,"['command', 'control', 'dictate', 'influence', 'lead', 'manage', 'monopolize', 'overshadow', 'prevail', 'run']"
double,['dual']
doubt,"['ambiguity', 'apprehension', 'confusion', 'difficulty', 'disbelief', 'distrust', 'fear', 'hesitation', 'misgiving', 'mistrust', 'problem', 'qualm', 'reluctance', 'skepticism', 'suspense', 'suspicion', 'uncertainty']"
draft,"['blueprint', 'outline', 'version']"
drag,"['burden', 'impediment']"
drain,"['culvert', 'ditch', 'duct', 'pipe', 'sewer']"
drift,"['alluvion', 'bank', 'batch', 'bunch', 'bundle', 'clump', 'cluster', 'deposit', 'heap', 'hill', 'lot', 'mass', 'mound', 'mountain', 'parcel', 'pile', 'set', 'shock', 'stack']"
drop,"['bead', 'bit', 'bubble', 'crumb', 'dab', 'dash', 'dewdrop', 'driblet', 'drip', 'droplet', 'iota', 'molecule', 'morsel', 'nip', 'ounce', 'particle', 'pearl', 'pinch', 'sip', 'smidgen', 'speck', 'splash', 'spot', 'taste', 'tear', 'teardrop', 'trace', 'trickle']"
dump,['depot']
earmark,"['attribute', 'differential', 'distinction', 'feature', 'hallmark', 'label', 'marking', 'peculiarity', 'quality', 'stamp', 'tag', 'token', 'trademark', 'trait']"
earn,"['acquire', 'bring in', 'collect', 'derive', 'draw', 'gain', 'get', 'make', 'obtain', 'pick up', 'realize', 'reap', 'receive', 'score', 'secure', 'win']"
ease,"['calm', 'calmness', 'comfort', 'content', 'luxury', 'relaxation', 'satisfaction', 'serenity']"
echo,"['imitation', 'parallel', 'reflection', 'repetition', 'reverberation']"
edit,"['adapt', 'alter', 'analyze', 'annotate', 'arrange', 'assemble', 'censor', 'choose', 'compile', 'compose', 'delete', 'prepare', 'publish', 'rearrange', 'revise', 'select']"
educate,"['cultivate', 'develop', 'discipline', 'enlighten', 'improve', 'inform', 'instruct', 'rear', 'train', 'tutor']"
elect,"['accept', 'admit', 'appoint', 'conclude', 'designate', 'determine', 'name', 'nominate', 'pick', 'receive', 'resolve', 'take', 'vote', 'vote for']"
eliminate,"['cancel', 'defeat', 'dispose of', 'disqualify', 'eradicate', 'erase', 'exclude', 'get rid of', 'ignore', 'knock out', 'oust', 'phase out', 'stamp out', 'waive', 'wipe out']"
elude,"['baffle', 'confound', 'dodge', 'evade', 'flee', 'foil', 'frustrate', 'outrun', 'outwit', 'puzzle', 'shun', 'stall', 'stonewall', 'thwart']"
embrace,['grasp']
embroider,"['bedeck', 'decorate', 'embellish', 'knit', 'stitch']"
emerge,"['appear', 'arrive', 'come up', 'crop up', 'develop', 'loom', 'materialize', 'rise', 'show', 'surface', 'turn up']"
emit,"['beam', 'belch', 'breathe', 'emanate', 'exhale', 'expend', 'exude', 'give off', 'ooze', 'pour', 'radiate', 'secrete', 'spew', 'spill', 'spit', 'transmit', 'utter', 'vent']"
emphasise,[]
emphasize,"['accentuate', 'affirm', 'assert', 'highlight', 'indicate', 'maintain', 'point out', 'reiterate', 'repeat', 'underline', 'underscore']"
employ,"['apply', 'engage', 'exploit', 'handle', 'occupy', 'operate', 'spend', 'use', 'utilize']"
enable,"['empower', 'facilitate', 'implement', 'permit', 'set up']"
enclose,"['block off', 'encase', 'encircle', 'encompass', 'hem in', 'insert', 'wrap']"
encounter,"['confrontation', 'interview', 'rendezvous']"
encourage,"['boost', 'buoy', 'embolden', 'hearten', 'inspire', 'reassure', 'restore', 'spur', 'strengthen']"
endorse,"['advocate', 'affirm', 'approve', 'back', 'commend', 'confirm', 'defend', 'favor', 'okay', 'praise', 'ratify', 'recommend', 'sanction', 'uphold']"
enforce,"['accomplish', 'administer', 'apply', 'carry out', 'implement', 'impose', 'invoke', 'prosecute', 'reinforce', 'require', 'sanction']"
engage,"['employ', 'enlist']"
engender,"['arouse', 'beget', 'breed', 'bring about', 'foment', 'generate', 'incite', 'induce', 'instigate', 'lead to', 'precipitate', 'provoke', 'spawn', 'stimulate', 'stir']"
enhance,"['add to', 'appreciate', 'augment', 'boost', 'build up', 'complement', 'enlarge', 'heighten', 'increase', 'intensify', 'raise', 'reinforce', 'strengthen', 'upgrade']"
enquire,"['analyze', 'check', 'examine', 'explore', 'inquire', 'inspect', 'investigate', 'probe', 'pry', 'query', 'question', 'scrutinize', 'search', 'seek']"
ensure,"['assure', 'establish', 'insure', 'protect', 'provide', 'safeguard', 'secure']"
entitle,['designate']
envisage,"['confront', 'consider', 'image', 'picture', 'regard', 'visualize']"
envy,"['hatred', 'ill will', 'malice', 'prejudice', 'resentment', 'rivalry']"
equip,"['adorn', 'arm', 'deck out', 'decorate', 'dress', 'endow', 'furnish', 'gear', 'prepare', 'provide', 'qualify', 'rig', 'set up', 'supply']"
erect,"['cocked', 'elevated', 'firm', 'raised', 'standing', 'upright', 'vertical']"
escape,"['breakout', 'departure', 'desertion', 'disappearance', 'flight', 'freedom', 'liberation', 'outbreak', 'rescue', 'withdrawal']"
establish,"['authorize', 'base', 'build', 'create', 'enact', 'form', 'found', 'inaugurate', 'install', 'institute', 'provide', 'put', 'settle', 'start']"
estimate,"['appraisal', 'assessment', 'conclusion', 'estimation', 'evaluation', 'guess', 'measure', 'measurement', 'opinion', 'projection', 'rating', 'survey', 'valuation']"
evaluate,"['appraise', 'assess', 'calculate', 'check', 'check out', 'classify', 'decide', 'figure out', 'gauge', 'grade', 'weigh']"
evolve,"['derive', 'emerge', 'expand', 'get', 'grow', 'mature', 'unfold']"
exaggerate,"['amplify', 'distort', 'emphasize', 'fabricate', 'falsify', 'heighten', 'inflate', 'magnify', 'misrepresent', 'overdo', 'overdraw', 'overemphasize', 'overestimate']"
examine,"['audit', 'check', 'check out', 'consider', 'criticize', 'delve into', 'explore', 'inspect', 'investigate', 'ponder', 'pore over', 'probe', 'read', 'research', 'review', 'scan', 'screen', 'scrutinize', 'study', 'survey', 'try', 'vet', 'view']"
exceed,"['eclipse', 'outpace', 'outstrip', 'top']"
exchange,"['change', 'commerce', 'network', 'swap', 'transaction', 'transfer']"
exclude,"['ban', 'bar', 'block', 'boycott', 'eliminate', 'ignore', 'omit', 'ostracize', 'preclude', 'prevent', 'prohibit', 'refuse', 'reject', 'remove', 'rule out', 'suspend']"
excuse,"['alibi', 'apology', 'justification', 'pretext', 'rationalization', 'substitute', 'trick']"
execute,"['assassinate', 'behead', 'hang', 'murder', 'shoot']"
exhibit,"['display', 'fair', 'model', 'performance', 'show']"
exist,"['continue', 'endure', 'happen', 'lie', 'live', 'occur', 'prevail', 'remain', 'stand', 'stay', 'survive']"
expand,"['bolster', 'broaden', 'develop', 'enlarge', 'grow', 'increase', 'open', 'spread', 'swell', 'widen']"
expect,"['await', 'forecast', 'foresee', 'hope', 'predict', 'suppose', 'take', 'think']"
experience,"['action', 'background', 'contact', 'involvement', 'know-how', 'maturity', 'participation', 'patience', 'practice', 'reality', 'sense', 'skill', 'struggle', 'training', 'understanding', 'wisdom']"
explain,"['analyze', 'clarify', 'define', 'demonstrate', 'describe', 'disclose', 'expound', 'illustrate', 'interpret', 'justify', 'point out', 'read', 'resolve', 'reveal', 'solve', 'spell out', 'tell']"
explode,"['blast', 'break out', 'burst', 'collapse', 'detonate', 'erupt', 'flare up', 'mushroom', 'rupture', 'set off', 'shatter']"
exploit,"['accomplishment', 'adventure', 'deed', 'escapade', 'feat']"
explore,"['analyze', 'delve into', 'examine', 'probe', 'research', 'scrutinize', 'search', 'seek', 'test', 'try']"
export,"['dump', 'ship', 'smuggle', 'transport']"
expose,"['bare', 'bring to light', 'disclose', 'display', 'open', 'prove', 'uncover', 'unmask']"
express,"['explicit', 'expressed']"
extend,"['boost', 'broaden', 'continue', 'develop', 'enhance', 'enlarge', 'expand', 'go on', 'increase', 'last', 'lengthen', 'open', 'prolong', 'spread', 'stretch', 'take', 'widen']"
extract,"['excerpt', 'juice', 'quotation']"
exude,"['emanate', 'give off', 'manifest', 'ooze', 'radiate']"
face,"['air', 'aspect', 'light', 'look', 'mask', 'surface', 'top']"
facilitate,"['aid', 'ease', 'expedite', 'further', 'help', 'promote', 'simplify', 'speed']"
fade,"['dim', 'disappear', 'dissolve', 'dull', 'evaporate', 'vanish']"
fall,"['decline', 'decrease', 'dip', 'drop', 'plunge', 'recession', 'reduction', 'slump', 'spill']"
fancy,"['complicated', 'decorative', 'deluxe', 'elegant', 'frilly', 'gaudy', 'lavish', 'ornate', 'special', 'sumptuous']"
favour,[]
fear,"['angst', 'anxiety', 'concern', 'despair', 'dismay', 'doubt', 'dread', 'horror', 'jitters', 'panic', 'scare', 'suspicion', 'terror', 'unease', 'uneasiness', 'worry']"
feature,"['article', 'aspect', 'character', 'component', 'detail', 'element', 'factor', 'ingredient', 'item', 'quality', 'trait']"
feed,"['barley', 'corn', 'fodder', 'forage', 'grain', 'hay', 'meal']"
fetch,"['carry', 'earn', 'go for', 'obtain', 'produce', 'retrieve', 'sell', 'sell for', 'yield']"
figure,"['amount', 'character', 'cost', 'number', 'price', 'rate', 'sum', 'symbol', 'total']"
file,"['book', 'case', 'data', 'directory', 'dossier', 'folder', 'information', 'list', 'notebook', 'record']"
fill,"['enough', 'filler', 'padding', 'plenty', 'satiety', 'stuffing', 'sufficiency']"
finance,"['banking', 'business', 'commerce', 'economics', 'investment']"
fire,"['blaze', 'bonfire', 'heat', 'inferno']"
fit,"['able', 'apt', 'capable', 'competent', 'happy', 'prepared', 'qualified', 'wise']"
fix,"['dilemma', 'mess']"
flap,"['accessory', 'adjunct', 'appendage', 'apron', 'cover', 'drop', 'fly', 'fold', 'hanging', 'lapel', 'lobe', 'lug', 'overlap', 'pendant', 'ply', 'queue', 'skirt', 'strip', 'tab', 'tag', 'tail', 'tippet']"
flash,"['beam', 'blaze', 'burst', 'flame', 'flare', 'glare', 'gleam', 'glimmer', 'glint', 'glitter', 'glow', 'radiation', 'ray', 'reflection', 'spark', 'sparkle', 'vision']"
flee,"['depart', 'desert', 'fly', 'get', 'jump', 'leave', 'retreat', 'take off', 'vanish']"
float,"['drift', 'glide', 'hang', 'hover', 'ride', 'sail', 'slide', 'swim', 'waft', 'wash']"
flow,"['discharge', 'flood', 'leakage', 'movement', 'outflow', 'progress', 'stream', 'tide', 'wind']"
focus,"['focal point', 'spotlight', 'target']"
fold,['pleat']
fool,"['ass', 'boob', 'buffoon', 'clown', 'idiot', 'jerk', 'moron', 'nerd', 'nitwit', 'stooge', 'sucker', 'twit']"
force,"['effort', 'strength', 'violence']"
forget,"['blow', 'obliterate']"
forgive,"['absolve', 'condone', 'excuse', 'forget']"
form,"['design', 'fashion', 'mode', 'model', 'pattern', 'plan', 'scheme', 'structure', 'style', 'system']"
formulate,"['codify', 'define', 'develop', 'devise', 'draft', 'draw up', 'forge', 'map', 'prepare', 'work out']"
found,"['begin', 'construct', 'create', 'erect', 'establish', 'form', 'initiate', 'launch', 'organize', 'plant', 'raise', 'settle', 'start']"
frame,"['body', 'cage', 'fabric', 'framework', 'physique', 'scaffolding', 'structure']"
free,['complimentary']
freeze,"['chill', 'refrigerate']"
frown,"['glare', 'glower', 'grimace', 'pout']"
fulfil,[]
function,"['action', 'activity', 'affair', 'behavior', 'business', 'duty', 'exercise', 'objective', 'operation', 'part', 'power', 'purpose', 'responsibility', 'role', 'service', 'situation', 'task', 'work']"
fund,"['capital', 'endowment', 'foundation', 'stock', 'supply', 'treasury', 'trust']"
gain,"['achievement', 'advance', 'advantage', 'benefit', 'boost', 'cut', 'dividend', 'earnings', 'growth', 'hike', 'improvement', 'income', 'increase', 'payoff', 'proceeds', 'profit', 'progress', 'return', 'rise', 'share', 'yield']"
gather,"['assemble', 'choose', 'cluster', 'collect', 'congregate', 'convene', 'converge', 'crowd', 'draw', 'flock', 'huddle', 'meet', 'pick', 'round up', 'show up']"
gaze,"['glaring', 'gun', 'look', 'looking', 'ogling', 'peek', 'peep', 'scrutiny', 'seeing', 'survey', 'watching']"
generate,"['achieve', 'bring about', 'cause', 'develop', 'engender', 'make', 'provoke', 'set up', 'spawn']"
given,"['accustomed', 'addicted', 'disposed', 'habituated', 'inclined', 'inured', 'obsessed']"
glance,"['glimpse', 'peek']"
glean,"['cull', 'deduce', 'extract', 'garner', 'gather', 'learn', 'reap', 'sift']"
govern,"['administer', 'carry out', 'conduct', 'control', 'dictate', 'guide', 'manage', 'oversee', 'regulate', 'supervise']"
grab,"['capture', 'catch', 'clutch', 'grasp', 'grip', 'seize', 'snag', 'snatch', 'take']"
grant,"['allocation', 'allotment', 'appropriation', 'assistance', 'award', 'charity', 'concession', 'contribution', 'donation', 'endowment', 'fellowship', 'handout', 'reward', 'scholarship', 'stipend', 'subsidy']"
grasp,"['butt', 'cinch', 'clamp', 'clasp', 'clench', 'clinch', 'clutches', 'embrace', 'grapple', 'lug', 'possession', 'purchase', 'tenure']"
greet,"['accost', 'acknowledge', 'address', 'approach', 'attend', 'embrace', 'hail', 'meet', 'receive', 'salute', 'shake hands', 'stop']"
grin,['smirk']
groan,"['grunt', 'sigh', 'sob', 'whine']"
guarantee,"['agreement', 'assurance', 'certificate', 'collateral', 'contract', 'deposit', 'insurance', 'security', 'warranty']"
guess,"['assumption', 'conclusion', 'conjecture', 'feeling', 'guesswork', 'hunch', 'hypothesis', 'inference', 'judgment', 'opinion', 'prediction', 'presumption', 'supposition', 'theory']"
guide,"['counselor', 'mentor', 'model', 'pilot', 'teacher']"
hack,['drudge']
halt,"['cutoff', 'freeze', 'interruption', 'layoff', 'letup', 'pause', 'standstill', 'termination']"
hand,"['fist', 'grip', 'palm']"
handle,"['knob', 'shaft', 'stem']"
hang,"['attach', 'bend', 'cover', 'dangle', 'decorate', 'drape', 'drift', 'flap', 'float', 'hold', 'hover', 'lean', 'pin', 'remain', 'stay up', 'stick', 'swing', 'wave']"
haul,"['cargo', 'harvest']"
head,"['arch', 'champion', 'first', 'front', 'leading', 'main', 'pioneer', 'premier', 'prime', 'principal']"
heap,"['bundle', 'clump', 'jumble', 'lump', 'stack', 'ton']"
hesitate,"['balk', 'dither', 'falter', 'pause', 'ponder', 'stumble', 'waffle', 'waver']"
hide,"['bury', 'camouflage', 'cover', 'disguise', 'hole up', 'mask', 'obscure', 'plant', 'protect', 'shelter', 'shield', 'smuggle', 'stash', 'suppress', 'tuck away', 'withhold']"
highlight,"['climax', 'feature', 'focal point']"
hire,"['appoint', 'bring in', 'draft', 'employ', 'engage', 'enlist', 'lease', 'obtain', 'pick', 'promise', 'rent', 'retain', 'select']"
hitch,"['drawback', 'glitch', 'hindrance', 'impediment', 'interruption', 'mishap', 'snafu', 'snag', 'stumbling block']"
hole,"['break', 'crack', 'crater', 'cut', 'dent', 'gap', 'mouth', 'pit', 'pocket', 'space', 'tunnel', 'void', 'window']"
hope,"['achievement', 'ambition', 'anticipation', 'aspiration', 'belief', 'concern', 'confidence', 'desire', 'expectation', 'faith', 'goal', 'optimism', 'promise', 'prospect', 'wish']"
hunt,"['exploration', 'hunting', 'inquiry', 'interrogation', 'investigation', 'probe', 'prosecution', 'pursuit', 'quest', 'race', 'raid']"
hurry,['haste']
identify,"['analyze', 'classify', 'describe', 'determine', 'diagnose', 'establish', 'find', 'name', 'pinpoint', 'select', 'single out', 'spot']"
ignore,"['avoid', 'discount', 'fail', 'forget', 'neglect', 'overlook', 'reject', 'scorn']"
illustrate,"['clarify', 'delineate', 'depict', 'embody', 'emphasize', 'epitomize', 'exhibit', 'explain', 'expose', 'highlight', 'illuminate', 'interpret', 'lay out', 'manifest', 'mark', 'mirror', 'personify', 'point up', 'portray', 'represent', 'reveal', 'spotlight', 'symbolize', 'typify']"
imagine,"['brainstorm', 'conceptualize', 'create', 'depict', 'devise', 'envisage', 'envision', 'fabricate', 'fancy', 'fantasize', 'fantasy', 'feature', 'figure', 'form', 'frame', 'harbor', 'image', 'invent', 'nurture', 'perceive', 'picture', 'plan', 'project', 'realize', 'scheme', 'spark', 'visualize']"
implement,"['appliance', 'gadget', 'instrument', 'utensil']"
imply,"['entail', 'hint', 'involve', 'mention', 'signify', 'suggest']"
import,['construction']
impose,"['appoint', 'charge', 'demand', 'enforce', 'establish', 'foist', 'force', 'inflict', 'institute', 'introduce', 'lay down', 'levy', 'order', 'place', 'promulgate', 'put', 'require']"
impress,"['affect', 'awe', 'excite', 'faze', 'inspire', 'sway', 'thrill', 'touch']"
imprison,"['apprehend', 'commit', 'detain', 'hold', 'incarcerate', 'jail', 'lock up', 'remand']"
improve,"['advance', 'better', 'boost', 'correct', 'develop', 'enhance', 'help', 'increase', 'lift', 'progress', 'promote', 'raise', 'recover', 'reform', 'revamp', 'revise', 'rise', 'upgrade']"
include,"['add', 'build', 'carry', 'combine', 'comprise', 'consist of', 'cover', 'encompass', 'enter', 'have', 'hold', 'incorporate', 'introduce', 'receive']"
incorporate,"['absorb', 'assimilate', 'blend', 'consolidate', 'cover', 'embody', 'fuse', 'integrate', 'merge', 'mix', 'organize']"
increase,"['boost', 'development', 'escalation', 'expansion', 'gain', 'hike', 'increment', 'inflation', 'merger', 'raise', 'rise', 'surge', 'upsurge', 'upturn']"
incur,"['acquire', 'arouse', 'earn', 'obtain', 'provoke']"
indicate,"['announce', 'argue', 'demonstrate', 'express', 'hint', 'illustrate', 'imply', 'make', 'mark', 'mean', 'pinpoint', 'point out', 'prove', 'reveal', 'show', 'signal', 'specify', 'suggest']"
induce,"['activate', 'breed', 'bring about', 'cause', 'coax', 'convince', 'engender', 'generate', 'lead to', 'motivate', 'persuade', 'produce', 'promote', 'prompt', 'urge']"
influence,"['clout', 'consequence', 'control', 'domination', 'effect', 'force', 'impact', 'importance', 'leadership', 'leverage', 'money', 'pressure', 'prestige', 'repercussion', 'reputation', 'significance', 'weight']"
inform,"['advise', 'apprise', 'brief', 'caution', 'educate', 'instruct', 'notify', 'tell', 'update', 'warn']"
inherit,"['acquire', 'derive', 'obtain', 'receive', 'succeed', 'take over']"
initiate,"['begin', 'commence', 'inaugurate', 'institute', 'launch', 'open', 'set up', 'take up', 'trigger']"
injure,"['batter', 'break', 'cripple', 'damage', 'disable', 'maim', 'mutilate', 'torture', 'wound']"
inquire,"['examine', 'inspect', 'interrogate', 'investigate']"
insert,"['embed', 'enter', 'fill in', 'imbed', 'implant', 'include', 'inject', 'introduce', 'stick']"
insist,"['assert', 'contend', 'demand', 'hold', 'maintain', 'press', 'reiterate', 'repeat', 'request', 'stand firm', 'urge', 'vow']"
inspect,"['audit', 'check out', 'go through', 'investigate', 'observe', 'oversee', 'probe', 'review', 'scan', 'scrutinize', 'search', 'supervise', 'survey', 'watch']"
inspire,"['affect', 'animate', 'arouse', 'cause', 'embolden', 'excite', 'galvanize', 'get', 'hearten', 'impress', 'influence', 'instill', 'motivate', 'produce', 'provoke', 'spark', 'spur', 'stir', 'sway', 'touch', 'trigger']"
install,"['build in', 'fix', 'inaugurate', 'institute', 'introduce', 'invest', 'lay', 'place', 'plant', 'put in', 'station']"
instruct,"['advise', 'brief', 'discipline', 'disclose', 'educate', 'guide', 'notify', 'tell', 'train', 'tutor']"
integrate,"['accommodate', 'assimilate', 'blend', 'combine', 'conform', 'consolidate', 'coordinate', 'desegregate', 'fuse', 'harmonize', 'incorporate', 'join', 'link', 'mesh', 'organize', 'unify', 'unite']"
intend,"['aim', 'contemplate', 'design', 'designate', 'destine', 'expect', 'mean', 'plan', 'propose', 'resolve', 'think', 'try']"
interfere,"['hamper', 'hinder', 'impede', 'inhibit', 'intrude', 'obstruct', 'prevent']"
interpret,"['clarify', 'construe', 'decipher', 'depict', 'describe', 'enact', 'explain', 'illustrate', 'portray', 'read', 'solve', 'translate', 'understand', 'view']"
interrogate,"['examine', 'grill', 'investigate', 'query', 'quiz']"
interrupt,"['break', 'break off', 'cut off', 'cut short', 'delay', 'discontinue', 'disturb', 'halt', 'heckle', 'hinder', 'hold up', 'impede', 'prevent', 'punctuate', 'stop', 'suspend']"
intervene,"['arbitrate', 'intercede', 'interfere', 'involve', 'meddle', 'negotiate']"
interview,"['account', 'conference', 'consultation', 'conversation', 'dialogue', 'examination', 'hearing', 'meeting', 'press conference', 'record', 'statement', 'talk']"
introduce,"['announce', 'offer', 'open', 'propose', 'recommend', 'submit', 'suggest']"
invent,"['bear', 'come up with', 'conceive', 'design', 'devise', 'discover', 'dream up', 'envision', 'fashion', 'find', 'forge', 'formulate', 'initiate', 'originate', 'produce']"
invest,"['devote', 'lend', 'provide', 'spend', 'supply']"
investigate,"['consider', 'examine', 'explore', 'inspect', 'interrogate', 'probe', 'question', 'review', 'scrutinize', 'search', 'study']"
invite,"['appeal to', 'attract', 'call', 'draw', 'encourage', 'insist', 'lead', 'persuade', 'press', 'propose', 'request', 'suggest', 'summon', 'tempt', 'urge', 'welcome', 'woo']"
involve,"['affect', 'associate', 'catch', 'commit', 'comprise', 'concern', 'connect', 'contain', 'cover', 'embroil', 'engage', 'hold', 'implicate', 'link', 'mean', 'prove', 'relate', 'require', 'suggest']"
isolate,"['confine', 'detach', 'disconnect', 'disengage', 'divide', 'insulate', 'remove', 'segregate', 'separate', 'sequester']"
issue,"['affair', 'argument', 'concern', 'controversy', 'matter', 'point', 'problem', 'question', 'subject', 'topic']"
join,"['accompany', 'marry', 'tie']"
judge,"['authority', 'court', 'critic', 'expert', 'inspector', 'justice', 'referee']"
